id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,median_price_zip,buying_analysis,season_selling,median_price_season,selling_price_suggestion,expected_profit
1683500140,20141211T000000,225000.0,4,2.0,1750,7245,1.0,0,0,4,7,1050,700,1974,0,98092,47.3164,-122.196,1640,7245,309780.0,Buy,Fall,333050.0,292500.0,67500.0
7852060370,20140811T000000,355000.0,3,2.5,1590,4242,2.0,0,0,3,7,1590,0,2000,0,98065,47.5309,-121.876,1590,3702,500000.0,Buy,Fall,463500.0,461500.0,106500.0
3876200060,20140502T000000,382500.0,4,1.75,1560,8700,1.0,0,0,4,7,1560,0,1967,0,98034,47.7274,-122.181,2080,8000,445950.0,Buy,Fall,450000.0,497250.0,114750.0
3622069050,20141121T000000,212644.0,3,1.0,1570,9650,1.5,0,0,5,5,1570,0,1922,0,98010,47.3531,-121.982,1330,9650,359999.5,Buy,Fall,440000.0,276437.2,63793.20000000001
2422049104,20140915T000000,85000.0,2,1.0,830,9000,1.0,0,0,3,6,830,0,1939,0,98032,47.3813,-122.243,1160,7680,249000.0,Buy,Fall,250000.0,305500.0,70500.0
1995200200,20140506T000000,313950.0,3,1.0,1510,6083,1.0,0,0,4,6,860,650,1940,0,98115,47.6966,-122.324,1510,5712,567000.0,Buy,Fall,541250.0,539500.0,124500.0
2473480350,20140519T000000,305000.0,3,1.75,1610,12247,1.0,0,0,3,8,1610,0,1981,0,98058,47.4476,-122.124,2010,9271,335000.0,Buy,Fall,325000.0,396500.0,91500.0
7923700030,20150414T000000,490000.0,3,1.0,1420,11040,1.0,0,0,4,7,1420,0,1961,0,98007,47.5969,-122.14,1530,8208,555000.0,Buy,Fall,525000.0,637000.0,147000.0
1796360340,20140722T000000,269950.0,3,2.0,1660,8641,2.0,0,0,4,8,1660,0,1987,0,98042,47.3663,-122.088,1490,8641,292000.0,Buy,Fall,279000.0,350935.0,80985.0
224069114,20140829T000000,635000.0,4,2.5,2470,77550,1.0,0,0,4,7,2470,0,1987,0,98075,47.5888,-122.011,2490,40894,739999.0,Buy,Fall,689000.0,825500.0,190500.0
5379802871,20150312T000000,217500.0,3,1.0,1040,9750,1.0,0,0,3,7,1040,0,1959,0,98188,47.4553,-122.274,1510,11100,264000.0,Buy,Fall,270000.0,282750.0,65250.0
2771600350,20140506T000000,575000.0,3,1.75,2130,6500,1.0,0,2,3,8,1170,960,1954,0,98199,47.6424,-122.386,2020,5000,689800.0,Buy,Fall,650000.0,747500.0,172500.0
1091310140,20141103T000000,426950.0,4,2.75,2350,5589,2.0,0,0,3,7,2350,0,2001,0,98059,47.5098,-122.155,2014,6365,435000.0,Buy,Spring,438475.0,555035.0,128085.0
1450100390,20140905T000000,125000.0,3,1.0,920,7314,1.0,0,0,3,6,920,0,1960,0,98002,47.2892,-122.22,1010,7420,235000.0,Buy,Fall,235000.0,270400.0,62400.0
2473250400,20140924T000000,325000.0,4,2.0,1780,10622,1.0,0,0,4,7,900,880,1976,0,98058,47.4573,-122.158,1550,8900,335000.0,Buy,Fall,325000.0,422500.0,97500.0
1420700030,20140922T000000,597157.0,7,4.0,2690,10880,1.0,0,0,4,8,2690,0,1960,0,98033,47.6787,-122.168,1840,10836,678350.0,Buy,Fall,627000.0,776304.1,179147.09999999998
8807600140,20150424T000000,405000.0,3,1.0,1280,11625,1.0,0,0,4,7,1280,0,1977,0,98053,47.6827,-122.059,1320,10875,635000.0,Buy,Fall,598250.0,526500.0,121500.0
8928100125,20141028T000000,550000.0,4,2.75,1690,6090,1.5,0,0,3,7,1400,290,1945,0,98115,47.6814,-122.269,1820,6090,567000.0,Buy,Spring,595000.0,715000.0,165000.0
7853302180,20150409T000000,451000.0,4,2.5,2320,5375,2.0,0,0,3,7,2320,0,2006,0,98065,47.5415,-121.883,2060,5395,500000.0,Buy,Fall,463500.0,586300.0,135300.0
3306200240,20141125T000000,218000.0,4,1.0,1640,10455,1.0,0,0,3,7,950,690,1963,0,98023,47.2974,-122.366,1360,9750,268450.0,Buy,Fall,270000.0,283400.0,65400.0
7436500060,20141020T000000,562000.0,4,2.25,2170,7007,1.0,0,0,3,8,1540,630,1974,0,98033,47.672,-122.169,2040,7700,678350.0,Buy,Fall,627000.0,730600.0,168600.0
1523049083,20141112T000000,196700.0,2,1.0,1090,9994,1.0,0,0,3,7,1090,0,1954,0,98168,47.4761,-122.287,1090,11700,235000.0,Buy,Fall,228475.0,255710.0,59010.0
9346920070,20140822T000000,583000.0,3,1.75,1930,10183,1.0,0,0,4,8,1480,450,1975,0,98006,47.5624,-122.135,2320,10000,760184.5,Buy,Fall,751305.0,757900.0,174900.0
200800200,20140812T000000,595000.0,4,2.25,2050,8372,2.0,0,0,4,8,2050,0,1984,0,98052,47.7234,-122.107,2010,8037,615000.0,Buy,Spring,630000.0,773500.0,178500.0
1432400570,20140718T000000,254000.0,3,1.0,1160,7560,1.0,0,0,4,6,1160,0,1958,0,98058,47.45,-122.179,1160,7560,335000.0,Buy,Fall,325000.0,330200.0,76200.0
2473460860,20141027T000000,260000.0,4,2.5,2110,8990,2.0,0,0,3,8,2110,0,1977,0,98058,47.4457,-122.127,2040,8800,335000.0,Buy,Fall,325000.0,338000.0,78000.0
7812800681,20150102T000000,166000.0,2,1.0,870,8487,1.0,0,0,4,6,870,0,1944,0,98178,47.4955,-122.239,1350,6850,278277.0,Buy,Fall,290500.0,215800.0,49800.0
579000550,20141107T000000,440000.0,2,1.5,1080,6760,1.0,0,2,3,6,1080,0,1923,0,98117,47.7008,-122.386,2080,5800,544000.0,Buy,Fall,535000.0,572000.0,132000.0
6821100125,20150225T000000,529500.0,2,1.0,900,4800,1.0,0,0,4,6,780,120,1944,0,98199,47.6575,-122.4,1270,5520,689800.0,Buy,Fall,650000.0,688350.0,158850.0
1529300135,20141014T000000,338000.0,2,1.0,750,6439,1.0,0,0,4,6,750,0,1934,0,98103,47.6995,-122.354,1470,6374,550000.0,Buy,Fall,527950.0,439400.0,101400.0
4124000320,20150316T000000,335620.0,3,2.25,1800,15903,1.0,0,0,3,8,1340,460,1986,0,98038,47.3813,-122.043,2000,15233,342000.0,Buy,Fall,347500.0,436306.0,100686.0
1775910370,20150205T000000,464000.0,4,2.25,2220,15232,1.0,0,0,3,9,1690,530,1978,0,98072,47.7449,-122.103,2110,15280,515000.0,Buy,Fall,550000.0,603200.0,139200.0
4365200505,20141003T000000,354000.0,2,1.0,1390,7740,1.0,0,0,4,6,1390,0,1925,0,98126,47.5232,-122.371,1290,7740,395750.0,Buy,Fall,370000.0,460200.0,106200.0
955000060,20140930T000000,462500.0,2,2.0,1690,4200,2.0,0,0,3,7,1690,0,1906,0,98112,47.621,-122.303,1540,4200,915000.0,Buy,Fall,808000.0,601250.0,138750.0
6145600955,20141224T000000,329000.0,4,1.0,1120,3844,1.0,0,0,3,7,1120,0,1972,0,98133,47.7038,-122.352,1480,3844,375000.0,Buy,Fall,345000.0,427700.0,98700.0
2472950350,20150411T000000,312500.0,4,2.5,2500,11983,1.0,0,0,3,7,1320,1180,1984,2008,98058,47.4292,-122.148,1460,9005,335000.0,Buy,Fall,325000.0,406250.0,93750.0
9475710060,20140613T000000,370000.0,4,2.5,2220,5338,2.0,0,0,3,7,2220,0,2001,0,98059,47.4887,-122.15,2220,5338,435000.0,Buy,Fall,425975.0,481000.0,111000.0
1112700060,20150311T000000,399900.0,3,1.75,1260,12750,1.0,0,0,3,7,1260,0,1979,0,98034,47.7289,-122.233,1460,7865,445950.0,Buy,Fall,450000.0,519870.0,119970.0
1021000060,20150304T000000,550500.0,2,1.5,930,7400,1.0,0,2,4,7,830,100,1909,0,98116,47.5691,-122.408,1920,4152,562750.0,Buy,Spring,570000.0,715650.0,165150.0
2821100125,20141120T000000,524000.0,3,2.25,2140,6720,1.0,0,0,3,8,1440,700,1961,0,98117,47.6949,-122.396,2060,6720,544000.0,Buy,Fall,535000.0,681200.0,157200.0
6623400187,20140923T000000,185000.0,4,1.0,1760,8906,1.0,0,0,3,7,1230,530,1966,0,98055,47.4288,-122.198,1180,10407,294950.0,Buy,Fall,265000.0,240500.0,55500.0
7955040160,20141016T000000,495000.0,3,2.0,1460,9759,1.0,0,0,5,7,1460,0,1972,0,98052,47.6644,-122.144,1620,8421,615000.0,Buy,Fall,587475.0,643500.0,148500.0
1824059070,20141024T000000,880000.0,4,2.5,2340,10800,1.0,0,0,3,8,2340,0,1953,2007,98040,47.5715,-122.225,2650,13500,993750.0,Buy,Fall,990000.0,1144000.0,264000.0
6031400013,20140616T000000,150000.0,3,1.5,1230,8056,1.0,0,0,4,6,1230,0,1949,0,98168,47.4878,-122.314,850,6714,235000.0,Buy,Fall,228475.0,195000.0,45000.0
4443800960,20150408T000000,520000.0,3,1.75,1280,3880,1.5,0,0,5,7,1280,0,1916,0,98117,47.6871,-122.391,980,3880,544000.0,Buy,Fall,535000.0,676000.0,156000.0
7202330030,20140822T000000,500000.0,3,2.5,1650,5683,2.0,0,0,3,7,1650,0,2003,0,98053,47.683,-122.035,1650,4193,635000.0,Buy,Fall,598250.0,650000.0,150000.0
6064800550,20140802T000000,247800.0,3,2.5,1580,2170,2.0,0,0,3,7,1580,0,2003,0,98118,47.5418,-122.289,1610,1917,367500.0,Buy,Fall,342500.0,322140.0,74340.0
3709500140,20140623T000000,459950.0,4,2.5,2000,6107,2.0,0,0,3,8,2000,0,2003,0,98011,47.7557,-122.221,2040,6520,470000.0,Buy,Spring,480000.0,597935.0,137985.0
7942300070,20140915T000000,229900.0,4,1.75,1550,9899,1.0,0,0,4,7,1550,0,1967,0,98030,47.3583,-122.183,1500,11272,282255.0,Buy,Fall,293000.0,298870.0,68970.0
3259400030,20141125T000000,370000.0,2,1.0,1270,1399,3.0,0,0,3,7,1270,0,2000,0,98136,47.5552,-122.381,1140,1442,489950.0,Buy,Fall,476050.0,481000.0,111000.0
9277700075,20140818T000000,355000.0,2,1.0,840,6720,1.0,0,0,3,7,840,0,1952,0,98116,47.5707,-122.396,1250,6720,562750.0,Buy,Fall,521450.0,461500.0,106500.0
1172000135,20140731T000000,446000.0,4,2.0,1940,6350,1.0,0,0,4,7,970,970,1951,0,98103,47.6948,-122.357,960,6350,550000.0,Buy,Fall,527950.0,579800.0,133800.0
9522400350,20141008T000000,500000.0,4,2.25,2490,23478,2.0,0,0,3,8,2490,0,1981,0,98072,47.7547,-122.094,2030,12611,515000.0,Buy,Fall,550000.0,650000.0,150000.0
650000030,20141017T000000,745000.0,3,1.0,1390,9112,1.0,0,0,4,7,1390,0,1951,0,98004,47.6071,-122.197,2290,9112,1150000.0,Buy,Fall,980000.0,968500.0,223500.0
1530900560,20141215T000000,385000.0,2,2.5,1760,3710,1.0,0,0,3,8,1130,630,1988,0,98072,47.7335,-122.16,1760,4200,515000.0,Buy,Fall,550000.0,500500.0,115500.0
820000012,20140827T000000,401000.0,3,3.25,1770,1977,3.0,0,0,3,8,1770,0,2001,0,98125,47.7186,-122.314,1860,2210,425000.0,Buy,Fall,431750.0,521300.0,120300.0
7960100075,20150325T000000,500000.0,3,2.0,1540,3600,1.0,0,0,3,7,890,650,1994,0,98122,47.6103,-122.296,1540,3600,572000.0,Buy,Fall,592500.0,650000.0,150000.0
6206100030,20150501T000000,550000.0,3,1.0,980,10960,1.0,0,0,4,7,980,0,1953,0,98005,47.5908,-122.173,2100,10960,765475.0,Buy,Fall,813000.0,715000.0,165000.0
7888300340,20141124T000000,216000.0,3,1.0,1730,7950,1.0,0,0,4,7,1180,550,1961,0,98198,47.3644,-122.312,1830,8890,265000.0,Buy,Fall,266750.0,280800.0,64800.0
1081330060,20140813T000000,375000.0,4,2.25,2100,12738,2.0,0,0,4,8,2100,0,1975,0,98059,47.4698,-122.118,2000,12090,435000.0,Buy,Fall,425975.0,487500.0,112500.0
2797500030,20150211T000000,355000.0,3,1.0,1650,10075,1.0,0,0,3,7,1170,480,1955,0,98177,47.7695,-122.359,1690,8125,554000.0,Buy,Fall,574750.0,461500.0,106500.0
6821101895,20150507T000000,680000.0,2,1.0,2140,6000,1.0,0,0,4,7,1070,1070,1946,0,98199,47.651,-122.399,1560,6000,689800.0,Buy,Spring,709000.0,884000.0,204000.0
8079040140,20141006T000000,429000.0,3,2.5,1860,11122,2.0,0,0,3,8,1860,0,1994,0,98059,47.5062,-122.151,2420,8542,435000.0,Buy,Spring,438475.0,557700.0,128700.0
3863800030,20150331T000000,463800.0,3,1.5,980,7770,1.0,0,0,4,7,980,0,1968,0,98033,47.6923,-122.201,1470,7350,678350.0,Buy,Fall,627000.0,602940.0,139140.0
7128300060,20140707T000000,443000.0,5,1.75,1650,3000,1.5,0,0,3,8,1650,0,1902,0,98144,47.5955,-122.306,1740,4000,450000.0,Buy,Fall,449000.0,575900.0,132900.0
1928300350,20141222T000000,570000.0,3,1.75,1370,3300,2.0,0,0,5,7,1370,0,1927,0,98105,47.6714,-122.32,1560,3927,675000.0,Buy,Fall,655000.0,741000.0,171000.0
9144300060,20150430T000000,350000.0,3,1.0,1250,9786,1.0,0,0,4,7,1250,0,1969,0,98072,47.7622,-122.163,1660,9621,515000.0,Buy,Fall,550000.0,455000.0,105000.0
3361402041,20141030T000000,134000.0,3,1.0,1270,8508,1.0,0,0,4,6,650,620,1942,0,98168,47.4961,-122.322,1200,9415,235000.0,Buy,Fall,228475.0,174200.0,40200.0
3102700160,20140925T000000,344900.0,4,1.75,1820,7700,1.0,0,0,4,7,1100,720,1955,0,98177,47.7545,-122.357,1700,8500,554000.0,Buy,Fall,574750.0,448370.0,103470.0
7568700135,20140717T000000,265000.0,2,1.0,1600,7936,1.0,0,0,3,7,1600,0,1947,0,98155,47.7411,-122.322,1580,7440,375000.0,Buy,Fall,370000.0,344500.0,79500.0
8651411070,20140925T000000,180000.0,3,1.0,1280,4875,1.0,0,0,5,6,1280,0,1969,0,98042,47.3686,-122.081,1060,4875,292000.0,Buy,Fall,279000.0,234000.0,54000.0
1072000260,20150223T000000,399000.0,3,1.75,1780,11440,1.0,0,0,3,8,1350,430,1977,0,98059,47.474,-122.139,2180,11440,435000.0,Buy,Fall,425975.0,518700.0,119700.0
8045000340,20140802T000000,565000.0,3,2.5,1700,7210,2.0,0,0,5,7,1700,0,1966,0,98052,47.6688,-122.161,1700,7566,615000.0,Buy,Fall,587475.0,734500.0,169500.0
2205500335,20140807T000000,420000.0,4,1.75,1940,11500,1.0,0,0,4,7,1090,850,1955,0,98006,47.5774,-122.147,1700,8360,760184.5,Buy,Fall,751305.0,546000.0,126000.0
623049185,20140702T000000,185000.0,5,1.0,1590,6700,1.5,0,0,3,6,1090,500,1942,0,98146,47.5075,-122.35,1370,8040,305000.0,Buy,Fall,271875.0,240500.0,55500.0
1180002735,20141119T000000,269000.0,2,1.5,1010,6000,1.0,0,0,4,7,1010,0,1923,0,98178,47.498,-122.222,1290,6000,278277.0,Buy,Fall,290500.0,349700.0,80700.0
3876313100,20141224T000000,422800.0,3,1.75,1820,8400,1.0,0,0,3,7,1340,480,1976,0,98072,47.734,-122.17,1900,8112,515000.0,Buy,Fall,550000.0,549640.0,126840.0
826000295,20141215T000000,379950.0,2,1.0,870,7500,1.0,0,0,3,7,870,0,1947,0,98136,47.5465,-122.384,1240,5709,489950.0,Buy,Fall,476050.0,493935.0,113985.0
8945000260,20140722T000000,209950.0,4,1.0,1630,8400,1.0,0,0,3,6,1630,0,1962,0,98023,47.3052,-122.362,1190,8989,268450.0,Buy,Fall,270000.0,272935.0,62985.0
2768301182,20141204T000000,439950.0,3,2.0,1230,1613,2.0,0,0,3,8,1010,220,2003,0,98107,47.6661,-122.37,1610,1873,529950.0,Buy,Fall,502500.0,571935.0,131985.0
4307300520,20150423T000000,359000.0,4,2.5,2160,4500,2.0,0,0,3,7,2160,0,2002,0,98056,47.4819,-122.182,2160,4496,380000.0,Buy,Spring,382500.0,466700.0,107700.0
6632900354,20140910T000000,242500.0,3,1.0,1020,5870,1.0,0,0,3,6,1020,0,1941,0,98155,47.741,-122.314,1160,6901,375000.0,Buy,Fall,370000.0,315250.0,72750.0
9540100060,20140926T000000,330000.0,3,1.75,1590,9417,1.0,0,0,4,7,1590,0,1954,0,98177,47.7617,-122.36,1600,9272,554000.0,Buy,Fall,574750.0,429000.0,99000.0
2424059116,20141105T000000,740000.0,3,2.25,3440,44374,2.0,0,3,4,10,2190,1250,1979,0,98006,47.547,-122.111,3470,40185,760184.5,Buy,Fall,751305.0,962000.0,222000.0
7129800036,20150114T000000,109000.0,2,0.5,580,6900,1.0,0,0,3,5,580,0,1941,0,98118,47.5135,-122.262,1570,5040,367500.0,Buy,Fall,342500.0,141700.0,32700.0
6746700565,20141023T000000,447000.0,2,1.0,850,2700,1.0,0,0,5,6,850,0,1924,0,98105,47.6684,-122.316,1630,3000,675000.0,Buy,Fall,655000.0,581100.0,134100.0
626059155,20141210T000000,315000.0,3,1.75,1010,12000,1.0,0,0,4,7,1010,0,1977,0,98011,47.77,-122.207,1080,10619,470000.0,Buy,Fall,454500.0,409500.0,94500.0
1592000640,20141119T000000,570000.0,3,2.25,2180,9246,2.0,0,0,3,9,2180,0,1984,0,98074,47.6215,-122.031,2300,9298,642000.0,Buy,Fall,647245.0,741000.0,171000.0
7979900806,20150311T000000,294950.0,2,1.0,1060,7868,1.0,0,0,3,7,1060,0,1952,0,98155,47.7414,-122.295,1530,10728,375000.0,Buy,Fall,370000.0,383435.0,88485.0
8643200060,20140923T000000,170500.0,3,1.0,1640,13939,1.0,0,0,3,7,1040,600,1960,0,98198,47.3947,-122.313,2080,13000,265000.0,Buy,Fall,266750.0,221650.0,51150.0
7972602080,20141208T000000,312000.0,4,1.0,1190,7620,1.5,0,0,3,6,1190,0,1926,0,98106,47.5281,-122.348,1060,7320,315000.0,Buy,Fall,315000.0,405600.0,93600.0
7214720510,20140806T000000,575000.0,4,2.5,2510,47044,2.0,0,0,3,9,2510,0,1987,0,98077,47.7699,-122.085,2600,42612,652475.0,Buy,Fall,667500.0,747500.0,172500.0
9346920260,20140604T000000,646000.0,4,2.25,2500,8500,1.0,0,0,4,8,1600,900,1978,0,98006,47.5615,-122.131,2290,8927,760184.5,Buy,Fall,751305.0,839800.0,193800.0
3750603471,20150327T000000,239950.0,3,2.5,1560,4800,2.0,0,0,4,7,1560,0,1974,0,98001,47.2653,-122.285,1510,12240,260000.0,Buy,Fall,249900.0,311935.0,71985.0
1775500310,20150121T000000,455000.0,4,1.75,3060,94089,1.0,0,0,3,8,3060,0,1958,0,98072,47.744,-122.087,2180,43995,515000.0,Buy,Fall,550000.0,591500.0,136500.0
1796380310,20140904T000000,240000.0,3,2.0,1310,8069,1.0,0,0,3,7,1310,0,1990,0,98042,47.3694,-122.083,1310,8392,292000.0,Buy,Fall,279000.0,312000.0,72000.0
7454000990,20140924T000000,304950.0,2,1.0,670,6720,1.0,0,0,5,6,670,0,1942,0,98126,47.5151,-122.372,710,6720,395750.0,Buy,Fall,370000.0,396435.0,91485.0
5244800125,20140805T000000,650000.0,3,1.75,1840,2310,1.0,0,2,4,8,1140,700,1914,0,98109,47.6462,-122.351,1670,4000,736000.0,Buy,Fall,723000.0,845000.0,195000.0
789000520,20140715T000000,402500.0,3,1.75,1480,2211,2.0,0,0,3,7,1480,0,1995,0,98103,47.6966,-122.35,1480,2197,550000.0,Buy,Fall,527950.0,523250.0,120750.0
7852000340,20140625T000000,482000.0,3,2.5,2420,7307,2.0,0,0,3,7,2420,0,1998,0,98065,47.5361,-121.871,2420,5577,500000.0,Buy,Spring,526275.0,626600.0,144600.0
8827900560,20141031T000000,655000.0,3,2.0,1820,4480,1.0,0,0,5,7,1120,700,1923,0,98105,47.6717,-122.295,1920,4480,675000.0,Buy,Fall,655000.0,851500.0,196500.0
6056100295,20140530T000000,330000.0,2,2.5,1240,1546,2.0,0,0,3,7,1240,0,2007,0,98108,47.5634,-122.298,1520,2468,342500.0,Buy,Fall,347475.0,429000.0,99000.0
2516000486,20140701T000000,402500.0,2,1.0,800,2280,1.0,0,0,5,6,800,0,1946,0,98107,47.6588,-122.362,1310,4200,529950.0,Buy,Fall,502500.0,523250.0,120750.0
4037400070,20140825T000000,450000.0,3,1.75,1360,5445,1.0,0,0,4,7,1360,0,1957,0,98008,47.6071,-122.123,1570,7840,545000.0,Buy,Fall,538000.0,585000.0,135000.0
3375300370,20150306T000000,262500.0,5,2.25,1950,8086,1.0,0,0,3,7,1130,820,1980,0,98003,47.3179,-122.331,1670,8550,267475.0,Buy,Spring,277500.0,341250.0,78750.0
1682500240,20150225T000000,285000.0,4,2.25,1970,7200,2.0,0,0,3,8,1970,0,1979,0,98092,47.3132,-122.182,1790,7500,309780.0,Buy,Fall,333050.0,370500.0,85500.0
6806100340,20150304T000000,290000.0,3,2.5,2020,4861,2.0,0,0,3,7,2020,0,2005,0,98058,47.4659,-122.144,2170,4600,335000.0,Buy,Fall,325000.0,377000.0,87000.0
869700140,20140811T000000,292000.0,3,2.5,1560,2740,2.0,0,0,3,8,1560,0,1999,0,98059,47.4909,-122.154,1310,2698,435000.0,Buy,Fall,425975.0,379600.0,87600.0
7221400320,20141003T000000,213000.0,2,1.0,750,6089,1.0,0,2,3,6,750,0,1937,0,98055,47.475,-122.199,1430,6451,294950.0,Buy,Fall,265000.0,276900.0,63900.0
7129304375,20140714T000000,202000.0,1,0.75,590,5650,1.0,0,0,3,6,590,0,1944,0,98118,47.5181,-122.267,980,5650,367500.0,Buy,Fall,342500.0,262600.0,60600.0
203100435,20140918T000000,484000.0,1,0.0,690,23244,1.0,0,0,4,7,690,0,1948,0,98053,47.6429,-121.955,1690,19290,635000.0,Buy,Fall,598250.0,629200.0,145200.0
6189200260,20150504T000000,617450.0,3,2.0,1580,14398,1.0,0,0,3,7,1080,500,1981,0,98005,47.6328,-122.174,1650,14407,765475.0,Buy,Fall,813000.0,802685.0,185235.0
1430800162,20150114T000000,250000.0,3,1.0,1040,8000,1.0,0,0,4,7,1040,0,1956,0,98166,47.4711,-122.35,1170,9450,390000.0,Buy,Fall,344497.5,325000.0,75000.0
2570300240,20140529T000000,405000.0,5,1.75,1880,10000,1.0,0,0,3,7,960,920,1963,0,98034,47.7182,-122.201,1580,10000,445950.0,Buy,Fall,450000.0,526500.0,121500.0
7625704340,20150303T000000,425000.0,2,1.75,1550,7800,1.0,0,0,3,7,1050,500,1940,0,98136,47.5436,-122.39,1370,5000,489950.0,Buy,Fall,476050.0,552500.0,127500.0
9238900390,20140905T000000,460000.0,3,1.0,1860,6360,1.0,0,0,3,8,1470,390,1954,0,98136,47.5327,-122.392,1770,6175,489950.0,Buy,Fall,476050.0,598000.0,138000.0
3735901600,20140606T000000,435000.0,2,1.0,1260,4080,1.5,0,0,5,7,1260,0,1926,0,98115,47.687,-122.32,1720,4080,567000.0,Buy,Fall,541250.0,565500.0,130500.0
739500270,20141113T000000,227950.0,3,1.5,1120,11430,1.0,0,0,4,7,1120,0,1963,0,98031,47.4105,-122.194,1790,8760,288200.0,Buy,Fall,295000.0,296335.0,68385.0
3566800125,20150330T000000,425000.0,2,1.0,1250,5880,1.0,0,0,3,6,900,350,1948,0,98117,47.6908,-122.391,1520,5020,544000.0,Buy,Fall,535000.0,552500.0,127500.0
3085001610,20140930T000000,397000.0,4,1.75,2020,6000,1.0,0,0,3,7,1620,400,1959,0,98144,47.577,-122.302,1870,4000,450000.0,Buy,Fall,449000.0,516100.0,119100.0
9414500200,20140602T000000,410000.0,4,1.75,1790,11875,1.0,0,0,4,7,1490,300,1969,0,98027,47.522,-122.047,1870,11760,570500.0,Buy,Fall,580250.0,533000.0,123000.0
7202350310,20141028T000000,476000.0,3,2.25,1630,3070,2.0,0,0,3,7,1630,0,2004,0,98053,47.6785,-122.03,1690,3200,635000.0,Buy,Fall,598250.0,618800.0,142800.0
1326059070,20140708T000000,390000.0,3,1.75,1180,16552,1.0,0,0,4,7,1180,0,1967,0,98072,47.7426,-122.116,2780,45302,515000.0,Buy,Fall,550000.0,507000.0,117000.0
1311900240,20141230T000000,226500.0,3,2.0,1560,7000,1.0,0,0,4,7,1560,0,1968,0,98001,47.3355,-122.284,1560,7200,260000.0,Buy,Fall,249900.0,294450.0,67950.0
7518503490,20140731T000000,495000.0,3,2.0,1340,2550,2.0,0,0,3,7,1340,0,1984,0,98117,47.6793,-122.38,1370,5100,544000.0,Buy,Fall,535000.0,643500.0,148500.0
4206901505,20150326T000000,465000.0,2,1.0,1120,4000,1.0,0,0,3,7,1120,0,1926,0,98105,47.6567,-122.327,1620,4000,675000.0,Buy,Fall,655000.0,604500.0,139500.0
6600220550,20140626T000000,495000.0,3,1.75,1440,11787,1.0,0,0,3,8,1440,0,1983,0,98074,47.6276,-122.033,2190,11787,642000.0,Buy,Fall,647245.0,643500.0,148500.0
2558610070,20150217T000000,400000.0,4,2.25,1970,8941,2.0,0,0,3,7,1970,0,1973,0,98034,47.7223,-122.172,1880,7793,445950.0,Buy,Fall,450000.0,520000.0,120000.0
1682000350,20140708T000000,148226.0,3,1.0,1400,7360,1.0,0,0,4,7,1400,0,1968,0,98092,47.3123,-122.186,1600,8030,309780.0,Buy,Fall,333050.0,192693.8,44467.79999999999
7229900885,20141103T000000,313000.0,3,1.0,1510,10369,1.0,0,0,4,7,1010,500,1968,0,98059,47.4808,-122.099,1510,16057,435000.0,Buy,Fall,425975.0,406900.0,93900.0
7888000400,20140603T000000,150000.0,3,1.0,1320,8220,1.0,0,0,3,7,1320,0,1959,0,98198,47.3697,-122.309,1320,7920,265000.0,Buy,Fall,266750.0,195000.0,45000.0
523049195,20140522T000000,150000.0,2,1.0,820,10270,1.0,0,0,3,7,820,0,1954,0,98168,47.5119,-122.329,1670,10086,235000.0,Buy,Fall,228475.0,195000.0,45000.0
1423400160,20140618T000000,230000.0,2,1.0,1080,9435,1.0,0,0,3,6,1080,0,1958,0,98058,47.459,-122.181,1200,9210,335000.0,Buy,Fall,325000.0,299000.0,69000.0
1088020070,20141216T000000,645000.0,4,2.25,2070,8720,1.0,0,0,5,8,1360,710,1974,0,98033,47.6678,-122.182,2180,8510,678350.0,Buy,Spring,680000.0,838500.0,193500.0
8929000060,20141004T000000,351358.0,2,1.75,1210,1189,2.0,0,0,3,8,1210,0,2014,0,98029,47.5526,-121.998,1540,1672,575000.0,Buy,Fall,562400.0,456765.4,105407.40000000002
5318100935,20141020T000000,850000.0,3,2.0,1540,3600,2.0,0,0,3,8,1540,0,1900,1988,98112,47.6343,-122.283,2970,3600,915000.0,Buy,Spring,1015000.0,1105000.0,255000.0
1072000240,20140624T000000,366000.0,3,1.75,1840,11440,1.0,0,0,4,8,1340,500,1977,0,98059,47.474,-122.14,1940,11440,435000.0,Buy,Fall,425975.0,475800.0,109800.0
3904920390,20140710T000000,545000.0,3,2.5,2060,7184,2.0,0,0,3,8,2060,0,1987,0,98029,47.567,-122.012,2230,7788,575000.0,Buy,Fall,562400.0,708500.0,163500.0
7345200400,20140909T000000,205000.0,3,1.0,1010,8800,1.0,0,0,4,7,1010,0,1968,0,98002,47.2761,-122.208,1550,7700,235000.0,Buy,Fall,235000.0,266500.0,61500.0
923000270,20140508T000000,405000.0,2,1.0,1020,8155,1.0,0,0,4,7,1020,0,1948,0,98177,47.7257,-122.361,1430,8157,554000.0,Buy,Fall,574750.0,526500.0,121500.0
7016310270,20150410T000000,467000.0,4,2.5,2220,7210,1.0,0,0,3,7,1270,950,1973,0,98011,47.7428,-122.183,2220,7313,470000.0,Buy,Spring,480000.0,607100.0,140100.0
3650100105,20140926T000000,392500.0,2,1.0,1050,4125,1.0,0,0,4,7,1050,0,1909,0,98144,47.5736,-122.307,1650,4125,450000.0,Buy,Fall,449000.0,510250.0,117750.0
